POZO;FECHA;BFD;TIPO
3226;4/09/2022;978,3;VOLUMETRIC
3241;4/09/2022;213,2;VOLUMETRIC
3619;4/09/2022;512,9;VOLUMETRIC
3656;4/09/2022;420,6;VOLUMETRIC
3660;4/09/2022;480,2;VOLUMETRIC
3850;4/09/2022;170;VOLUMETRIC
659;4/09/2022;59,52;VOLUMETRIC
1344;4/09/2022;632;VOLUMETRIC
1824;4/09/2022;629,7;VOLUMETRIC
2226;4/09/2022;1157;VOLUMETRIC
2233;4/09/2022;701,3;VOLUMETRIC
2263;4/09/2022;624,2;VOLUMETRIC
2276;4/09/2022;732,5;VOLUMETRIC
2291;4/09/2022;945,8;VOLUMETRIC
2511;4/09/2022;1295;VOLUMETRIC
2540;4/09/2022;65,94;VOLUMETRIC
2547;4/09/2022;484,5;VOLUMETRIC
2550;4/09/2022;1772;VOLUMETRIC
2597;4/09/2022;837,9;VOLUMETRIC
2609;4/09/2022;928;VOLUMETRIC
2960;4/09/2022;1210;VOLUMETRIC
4601;4/09/2022;772,1;VOLUMETRIC
511;4/09/2022;592,8;VOLUMETRIC
880;4/09/2022;960,7;VOLUMETRIC
2025;3/09/2022;290;VOLUMETRIC
2494;3/09/2022;879,5;VOLUMETRIC
3211;3/09/2022;391,3;VOLUMETRIC
3316;3/09/2022;128,4;VOLUMETRIC
3609;3/09/2022;1409;VOLUMETRIC
3699;3/09/2022;131,4;VOLUMETRIC
3714;3/09/2022;1008;VOLUMETRIC
3856;3/09/2022;935;VOLUMETRIC
1206;3/09/2022;134,8;VOLUMETRIC
1726;3/09/2022;123;VOLUMETRIC
2182;3/09/2022;606,5;VOLUMETRIC
2224;3/09/2022;808,9;VOLUMETRIC
2228;3/09/2022;431,2;VOLUMETRIC
2230;3/09/2022;1001;VOLUMETRIC
2331;3/09/2022;771,3;VOLUMETRIC
2542;3/09/2022;192;VOLUMETRIC
2634;3/09/2022;1732;VOLUMETRIC
2635;3/09/2022;2382;VOLUMETRIC
2652;3/09/2022;711,7;VOLUMETRIC
2815;3/09/2022;202,2;VOLUMETRIC
2831;3/09/2022;938,5;VOLUMETRIC
2973;3/09/2022;747,1;VOLUMETRIC
3070;3/09/2022;580,3;VOLUMETRIC
3466;3/09/2022;86,1;VOLUMETRIC
876;3/09/2022;31,68;VOLUMETRIC
3IP8;2/09/2022;388,5;VOLUMETRIC
1563;2/09/2022;180,4;VOLUMETRIC
2024;2/09/2022;619,5;VOLUMETRIC
2421;2/09/2022;67,6;VOLUMETRIC
2454;2/09/2022;425,9;VOLUMETRIC
3109;2/09/2022;1099;VOLUMETRIC
3111;2/09/2022;1197;VOLUMETRIC
3116;2/09/2022;881,4;VOLUMETRIC
3162;2/09/2022;118,3;VOLUMETRIC
3372;2/09/2022;927;VOLUMETRIC
3713;2/09/2022;1179;VOLUMETRIC
4557;2/09/2022;163,3;VOLUMETRIC
2091;2/09/2022;1097;VOLUMETRIC
2264;2/09/2022;909,9;VOLUMETRIC
2299;2/09/2022;972,4;VOLUMETRIC
2479;2/09/2022;868,5;VOLUMETRIC
2574;2/09/2022;293,8;VOLUMETRIC
2626;2/09/2022;799,6;VOLUMETRIC
2628;2/09/2022;774,2;VOLUMETRIC
2674;2/09/2022;347,1;VOLUMETRIC
2684;2/09/2022;803,7;VOLUMETRIC
2836;2/09/2022;1208;VOLUMETRIC
2860;2/09/2022;861,7;VOLUMETRIC
2942;2/09/2022;747,9;VOLUMETRIC
2952;2/09/2022;345,7;VOLUMETRIC
2983;2/09/2022;322;VOLUMETRIC
3460;2/09/2022;4,9;VOLUMETRIC
3511;2/09/2022;1360;VOLUMETRIC
3596;2/09/2022;464,9;VOLUMETRIC
3919;2/09/2022;888,4;VOLUMETRIC
5049;2/09/2022;104,3;VOLUMETRIC
5099;2/09/2022;276,6;VOLUMETRIC
5100;2/09/2022;76,1;VOLUMETRIC
868;2/09/2022;216;VOLUMETRIC
937;2/09/2022;657,3;VOLUMETRIC
1559;1/09/2022;95,3;VOLUMETRIC
195;1/09/2022;675,8;VOLUMETRIC
3120;1/09/2022;2091;VOLUMETRIC
3226;1/09/2022;797,5;VOLUMETRIC
3287;1/09/2022;414;VOLUMETRIC
3327;1/09/2022;386,8;VOLUMETRIC
3360;1/09/2022;1562;VOLUMETRIC
3621;1/09/2022;1157;VOLUMETRIC
3668;1/09/2022;984,5;VOLUMETRIC
3879;1/09/2022;147,6;VOLUMETRIC
4018;1/09/2022;1150;VOLUMETRIC
2054;1/09/2022;37,43;VOLUMETRIC
2118;1/09/2022;1055;VOLUMETRIC
2127;1/09/2022;262,9;VOLUMETRIC
2209;1/09/2022;784,9;VOLUMETRIC
2295;1/09/2022;958,6;VOLUMETRIC
2400;1/09/2022;86,31;VOLUMETRIC
2558;1/09/2022;291;VOLUMETRIC
2617;1/09/2022;670,4;VOLUMETRIC
2619;1/09/2022;682,7;VOLUMETRIC
2664;1/09/2022;725,2;VOLUMETRIC
2746;1/09/2022;556,4;VOLUMETRIC
2866;1/09/2022;824,2;VOLUMETRIC
2946;1/09/2022;490,2;VOLUMETRIC
3064;1/09/2022;1073;VOLUMETRIC
4670;1/09/2022;574,6;VOLUMETRIC
641;1/09/2022;949,9;VOLUMETRIC
920;1/09/2022;426,9;VOLUMETRIC
2320;31/08/2022;1033;VOLUMETRIC
2389;31/08/2022;899,5;VOLUMETRIC
2433;31/08/2022;863,7;VOLUMETRIC
2470;31/08/2022;836,9;VOLUMETRIC
3118;31/08/2022;504,6;VOLUMETRIC
3302;31/08/2022;548,1;VOLUMETRIC
3325;31/08/2022;730,3;VOLUMETRIC
3346;31/08/2022;1450;VOLUMETRIC
3387;31/08/2022;2080;VOLUMETRIC
3634;31/08/2022;2264;VOLUMETRIC
3650;31/08/2022;837,8;VOLUMETRIC
3652;31/08/2022;376,6;VOLUMETRIC
3685;31/08/2022;645,7;VOLUMETRIC
3690;31/08/2022;1091;VOLUMETRIC
3858;31/08/2022;930,8;VOLUMETRIC
4553;31/08/2022;45,3;VOLUMETRIC
1471;31/08/2022;846,3;VOLUMETRIC
1483;31/08/2022;80,1;VOLUMETRIC
1661;31/08/2022;7,4;VOLUMETRIC
1697;31/08/2022;22,6;VOLUMETRIC
1716;31/08/2022;14,3;VOLUMETRIC
1727;31/08/2022;119,1;VOLUMETRIC
2034;31/08/2022;738,7;VOLUMETRIC
2213;31/08/2022;1574;VOLUMETRIC
2629;31/08/2022;579,2;VOLUMETRIC
2749;31/08/2022;796,2;VOLUMETRIC
2789;31/08/2022;489,4;VOLUMETRIC
2964;31/08/2022;758,4;VOLUMETRIC
3416;31/08/2022;360,3;VOLUMETRIC
3427;31/08/2022;1040;VOLUMETRIC
4600;31/08/2022;57,9;VOLUMETRIC
4607;31/08/2022;9,9;VOLUMETRIC
4684;31/08/2022;972;VOLUMETRIC
5050;31/08/2022;787,5;VOLUMETRIC
710;31/08/2022;60,5;VOLUMETRIC
935;31/08/2022;50;VOLUMETRIC
937;31/08/2022;641,8;VOLUMETRIC
942;31/08/2022;23,2;VOLUMETRIC
2317;30/08/2022;484,5;VOLUMETRIC
2337;30/08/2022;428,7;VOLUMETRIC
2466;30/08/2022;602,9;VOLUMETRIC
306;30/08/2022;15,1;VOLUMETRIC
3114;30/08/2022;761,1;VOLUMETRIC
3117;30/08/2022;367,3;VOLUMETRIC
3218;30/08/2022;1267;VOLUMETRIC
3224;30/08/2022;1257;VOLUMETRIC
3282;30/08/2022;908,3;VOLUMETRIC
3389;30/08/2022;845,8;VOLUMETRIC
3390ST;30/08/2022;347,4;VOLUMETRIC
3394;30/08/2022;829,3;VOLUMETRIC
3759;30/08/2022;258,8;VOLUMETRIC
4507;30/08/2022;104,7;VOLUMETRIC
4527;30/08/2022;594,6;VOLUMETRIC
1028;30/08/2022;164;VOLUMETRIC
1084;30/08/2022;436,9;VOLUMETRIC
1362;30/08/2022;19,9;VOLUMETRIC
1405;30/08/2022;14,2;VOLUMETRIC
1766;30/08/2022;10,5;VOLUMETRIC
1769;30/08/2022;5,9;VOLUMETRIC
2019;30/08/2022;649,1;VOLUMETRIC
2116;30/08/2022;1196;VOLUMETRIC
2123;30/08/2022;587,1;VOLUMETRIC
2209;30/08/2022;687,9;VOLUMETRIC
2360;30/08/2022;929;VOLUMETRIC
3417;30/08/2022;868,3;VOLUMETRIC
3426;30/08/2022;209;PROD_TEST
3430;30/08/2022;607,6;VOLUMETRIC
3460;30/08/2022;154,1;VOLUMETRIC
3901;30/08/2022;448,6;VOLUMETRIC
442;30/08/2022;907,8;VOLUMETRIC
4600;30/08/2022;59,7;VOLUMETRIC
4607;30/08/2022;21,7;VOLUMETRIC
791;30/08/2022;11,3;VOLUMETRIC
885;30/08/2022;269,2;VOLUMETRIC
935;30/08/2022;23,3;VOLUMETRIC
942;30/08/2022;24,8;VOLUMETRIC
1636;29/08/2022;965;VOLUMETRIC
2027;29/08/2022;252,5;VOLUMETRIC
2324;29/08/2022;627,5;VOLUMETRIC
2475;29/08/2022;667,4;VOLUMETRIC
3247;29/08/2022;385,2;VOLUMETRIC
3371;29/08/2022;553,2;VOLUMETRIC
3377;29/08/2022;669,9;VOLUMETRIC
3385;29/08/2022;783,9;VOLUMETRIC
3390ST;29/08/2022;353,8;VOLUMETRIC
3607;29/08/2022;875,3;VOLUMETRIC
3618;29/08/2022;67,26;VOLUMETRIC
3641;29/08/2022;778;VOLUMETRIC
3647;29/08/2022;657,2;VOLUMETRIC
3655;29/08/2022;496,3;VOLUMETRIC
3772;29/08/2022;135,2;VOLUMETRIC
4512;29/08/2022;135,77;VOLUMETRIC
1054;29/08/2022;1021;VOLUMETRIC
2102;29/08/2022;851,8;VOLUMETRIC
2338;29/08/2022;633;VOLUMETRIC
2374;29/08/2022;315,8;VOLUMETRIC
2379;29/08/2022;633,7;VOLUMETRIC
2382;29/08/2022;797,7;VOLUMETRIC
2406;29/08/2022;620;VOLUMETRIC
2581;29/08/2022;1321;VOLUMETRIC
2596;29/08/2022;2090;VOLUMETRIC
2692;29/08/2022;433,8;VOLUMETRIC
2812;29/08/2022;17,98;VOLUMETRIC
744;29/08/2022;704,2;VOLUMETRIC
745;29/08/2022;465,1;VOLUMETRIC
885;29/08/2022;266,5;VOLUMETRIC
C2PP2;29/08/2022;844;VOLUMETRIC
2026;28/08/2022;561;VOLUMETRIC
2095;28/08/2022;592,6;VOLUMETRIC
2451;28/08/2022;267,4;VOLUMETRIC
3101;28/08/2022;630,2;VOLUMETRIC
3167;28/08/2022;445,2;VOLUMETRIC
3278;28/08/2022;439,6;VOLUMETRIC
3292;28/08/2022;965;VOLUMETRIC
3644;28/08/2022;262;VOLUMETRIC
3682;28/08/2022;957,3;VOLUMETRIC
3711ST;28/08/2022;199;VOLUMETRIC
3717;28/08/2022;549,9;VOLUMETRIC
4507;28/08/2022;104,7;VOLUMETRIC
4531;28/08/2022;412,6;VOLUMETRIC
4556;28/08/2022;73,39;VOLUMETRIC
1230;28/08/2022;244,6;VOLUMETRIC
1891;28/08/2022;486,6;VOLUMETRIC
2029ST;28/08/2022;287,8;VOLUMETRIC
2038;28/08/2022;772,2;VOLUMETRIC
2057;28/08/2022;671,6;VOLUMETRIC
2116;28/08/2022;1177;VOLUMETRIC
2196;28/08/2022;1003;VOLUMETRIC
2210;28/08/2022;969,8;VOLUMETRIC
2669;28/08/2022;920,7;VOLUMETRIC
2853;28/08/2022;59,44;VOLUMETRIC
2989;28/08/2022;1127;VOLUMETRIC
3077;28/08/2022;14,73;VOLUMETRIC
3354;28/08/2022;199,3;VOLUMETRIC
3355;28/08/2022;374,8;VOLUMETRIC
3430;28/08/2022;598;VOLUMETRIC
442;28/08/2022;877;VOLUMETRIC
882;28/08/2022;865,1;VOLUMETRIC
2453;27/08/2022;599;VOLUMETRIC
2488;27/08/2022;501,5;VOLUMETRIC
3101;27/08/2022;623,5;VOLUMETRIC
3287;27/08/2022;451;VOLUMETRIC
3292;27/08/2022;970;VOLUMETRIC
3305;27/08/2022;454,1;VOLUMETRIC
3394;27/08/2022;829,3;VOLUMETRIC
3626;27/08/2022;265,7;VOLUMETRIC
3643;27/08/2022;583,8;VOLUMETRIC
1135;27/08/2022;566,1;VOLUMETRIC
2047;27/08/2022;508,9;VOLUMETRIC
2182;27/08/2022;580,9;VOLUMETRIC
2202;27/08/2022;1513;VOLUMETRIC
2211;27/08/2022;1365;VOLUMETRIC
2313;27/08/2022;539,1;VOLUMETRIC
2329;27/08/2022;780,3;VOLUMETRIC
2375;27/08/2022;633;VOLUMETRIC
2609;27/08/2022;864,3;VOLUMETRIC
2630;27/08/2022;912,6;VOLUMETRIC
2754;27/08/2022;30,51;VOLUMETRIC
2791;27/08/2022;14,88;VOLUMETRIC
2816;27/08/2022;339,9;VOLUMETRIC
2888;27/08/2022;299;VOLUMETRIC
3496;27/08/2022;130,6;VOLUMETRIC
3913;27/08/2022;30,79;VOLUMETRIC
3917;27/08/2022;121,3;VOLUMETRIC
4662;27/08/2022;74,45;VOLUMETRIC
918;27/08/2022;1092;VOLUMETRIC
1;26/08/2022;66,56;VOLUMETRIC
2027;26/08/2022;226;VOLUMETRIC
2476;26/08/2022;1060;VOLUMETRIC
3127;26/08/2022;613,9;VOLUMETRIC
3284;26/08/2022;230,3;VOLUMETRIC
3719;26/08/2022;1144;VOLUMETRIC
3793;26/08/2022;1063;VOLUMETRIC
3795;26/08/2022;382,4;VOLUMETRIC
1230;26/08/2022;242,4;VOLUMETRIC
2029ST;26/08/2022;415;PROD_TEST
2086;26/08/2022;1459;VOLUMETRIC
2117;26/08/2022;279;VOLUMETRIC
2235;26/08/2022;253,7;VOLUMETRIC
2298;26/08/2022;682,4;VOLUMETRIC
2663;26/08/2022;1219;VOLUMETRIC
2758;26/08/2022;182,6;VOLUMETRIC
2800;26/08/2022;100,8;VOLUMETRIC
2914;26/08/2022;1224;VOLUMETRIC
2941;26/08/2022;1434;VOLUMETRIC
2974;26/08/2022;548;VOLUMETRIC
2976;26/08/2022;258,6;VOLUMETRIC
3407ST;26/08/2022;644,7;VOLUMETRIC
3468;26/08/2022;33,53;VOLUMETRIC
3936;26/08/2022;199,5;VOLUMETRIC
4004;26/08/2022;346,2;VOLUMETRIC
451;26/08/2022;285,2;VOLUMETRIC
5105;26/08/2022;10,19;VOLUMETRIC
711;26/08/2022;642,4;VOLUMETRIC
3125;25/08/2022;1281;VOLUMETRIC
3320;25/08/2022;570;VOLUMETRIC
3351;25/08/2022;982,6;VOLUMETRIC
3618;25/08/2022;78,86;PROD_TEST
3656;25/08/2022;440,2;VOLUMETRIC
3751;25/08/2022;49,18;VOLUMETRIC
3789;25/08/2022;621,6;VOLUMETRIC
3793;25/08/2022;1053;VOLUMETRIC
3795;25/08/2022;400,5;VOLUMETRIC
4554;25/08/2022;31,9;VOLUMETRIC
1002;25/08/2022;177,4;VOLUMETRIC
1206;25/08/2022;105,7;VOLUMETRIC
1714;25/08/2022;742,8;VOLUMETRIC
2030;25/08/2022;903,9;VOLUMETRIC
2185;25/08/2022;880;VOLUMETRIC
2283;25/08/2022;968;VOLUMETRIC
2534;25/08/2022;450,3;VOLUMETRIC
2739;25/08/2022;797,7;VOLUMETRIC
2758;25/08/2022;180,5;VOLUMETRIC
2822;25/08/2022;482,9;VOLUMETRIC
2905;25/08/2022;410;VOLUMETRIC
2977;25/08/2022;234,7;VOLUMETRIC
3044;25/08/2022;166,74;VOLUMETRIC
3403;25/08/2022;1067;VOLUMETRIC
3415;25/08/2022;910,6;VOLUMETRIC
3458;25/08/2022;396,1;VOLUMETRIC
3514;25/08/2022;34,76;VOLUMETRIC
3927;25/08/2022;809;VOLUMETRIC
4009;25/08/2022;56,17;VOLUMETRIC
4601;25/08/2022;776,2;VOLUMETRIC
4635;25/08/2022;225,1;VOLUMETRIC
4653;25/08/2022;308,4;VOLUMETRIC
2498;24/08/2022;375,4;VOLUMETRIC
3106;24/08/2022;185,9;VOLUMETRIC
3107;24/08/2022;978,2;VOLUMETRIC
3119;24/08/2022;1029;VOLUMETRIC
3124;24/08/2022;1166;VOLUMETRIC
3217;24/08/2022;223,4;VOLUMETRIC
3313;24/08/2022;228,4;VOLUMETRIC
3791;24/08/2022;1408;VOLUMETRIC
2032;24/08/2022;582,6;VOLUMETRIC
2164;24/08/2022;972,6;VOLUMETRIC
2186;24/08/2022;694,1;VOLUMETRIC
2267;24/08/2022;388;VOLUMETRIC
2513;24/08/2022;824,9;VOLUMETRIC
2520;24/08/2022;395;VOLUMETRIC
2578;24/08/2022;273,3;VOLUMETRIC
2634;24/08/2022;1715;VOLUMETRIC
2822;24/08/2022;477,7;VOLUMETRIC
2845;24/08/2022;589,9;VOLUMETRIC
2849ST;24/08/2022;645;VOLUMETRIC
2917;24/08/2022;371,8;VOLUMETRIC
2984;24/08/2022;977,4;VOLUMETRIC
2995;24/08/2022;519,5;VOLUMETRIC
3023;24/08/2022;616,5;VOLUMETRIC
3439;24/08/2022;502,9;VOLUMETRIC
3926;24/08/2022;143;VOLUMETRIC
147;23/08/2022;335,5;VOLUMETRIC
2430;23/08/2022;69;VOLUMETRIC
3310;23/08/2022;796,3;VOLUMETRIC
3320;23/08/2022;534,7;VOLUMETRIC
3379;23/08/2022;237;VOLUMETRIC
3675;23/08/2022;129,8;VOLUMETRIC
371;23/08/2022;231,7;VOLUMETRIC
3714;23/08/2022;942,3;VOLUMETRIC
2112;23/08/2022;668;VOLUMETRIC
2181;23/08/2022;43,05;VOLUMETRIC
2212;23/08/2022;970,6;VOLUMETRIC
2248;23/08/2022;700;PROD_TEST
2258;23/08/2022;719,2;VOLUMETRIC
2550;23/08/2022;1698;VOLUMETRIC
2583;23/08/2022;936,5;VOLUMETRIC
2650;23/08/2022;565;PROD_TEST
2659;23/08/2022;540,5;VOLUMETRIC
2693;23/08/2022;1145;VOLUMETRIC
2837;23/08/2022;622,6;VOLUMETRIC
2972;23/08/2022;73,38;VOLUMETRIC
3441;23/08/2022;992,2;VOLUMETRIC
3461;23/08/2022;360;VOLUMETRIC
3521;23/08/2022;81,06;VOLUMETRIC
3539;23/08/2022;665,4;VOLUMETRIC
3910;23/08/2022;296;VOLUMETRIC
4605;23/08/2022;250,5;VOLUMETRIC
4669;23/08/2022;256,5;VOLUMETRIC
4807;23/08/2022;900,5;VOLUMETRIC
511;23/08/2022;627,8;VOLUMETRIC
748;23/08/2022;591,2;VOLUMETRIC
2421;22/08/2022;66,45;VOLUMETRIC
2430;22/08/2022;66,79;VOLUMETRIC
2442;22/08/2022;457;VOLUMETRIC
3166;22/08/2022;201,1;VOLUMETRIC
3633;22/08/2022;147,1;VOLUMETRIC
3677;22/08/2022;530,5;VOLUMETRIC
3713;22/08/2022;1181;VOLUMETRIC
3856;22/08/2022;886,5;VOLUMETRIC
3864;22/08/2022;480,9;VOLUMETRIC
1457;22/08/2022;8;VOLUMETRIC
2232;22/08/2022;2604;VOLUMETRIC
2263;22/08/2022;638,7;VOLUMETRIC
227;22/08/2022;879,5;VOLUMETRIC
2299;22/08/2022;1002;VOLUMETRIC
2528;22/08/2022;100,6;VOLUMETRIC
2550;22/08/2022;1705;VOLUMETRIC
2603;22/08/2022;674,9;VOLUMETRIC
2630;22/08/2022;937,4;VOLUMETRIC
2634;22/08/2022;1648;VOLUMETRIC
2635;22/08/2022;2396;VOLUMETRIC
2636;22/08/2022;483,8;VOLUMETRIC
2652;22/08/2022;728,5;VOLUMETRIC
2693;22/08/2022;1162;VOLUMETRIC
2697;22/08/2022;862,6;VOLUMETRIC
2729;22/08/2022;756,4;VOLUMETRIC
2883;22/08/2022;310,1;VOLUMETRIC
3402;22/08/2022;252;VOLUMETRIC
3436;22/08/2022;1112;VOLUMETRIC
3540;22/08/2022;601;VOLUMETRIC
3902;22/08/2022;966;VOLUMETRIC
3953;22/08/2022;901;VOLUMETRIC
4001;22/08/2022;311,9;VOLUMETRIC
4005;22/08/2022;685,7;VOLUMETRIC
4632;22/08/2022;541;VOLUMETRIC
1559;21/08/2022;94,63;VOLUMETRIC
2345;21/08/2022;560,5;VOLUMETRIC
3142;21/08/2022;695,2;VOLUMETRIC
3218;21/08/2022;1239;VOLUMETRIC
3652;21/08/2022;372,1;VOLUMETRIC
3698;21/08/2022;307,6;VOLUMETRIC
3713;21/08/2022;1172;VOLUMETRIC
3714;21/08/2022;936,7;VOLUMETRIC
3781;21/08/2022;395,1;VOLUMETRIC
2031ST;21/08/2022;1071;VOLUMETRIC
2172;21/08/2022;393,3;VOLUMETRIC
2192;21/08/2022;941,4;VOLUMETRIC
2258;21/08/2022;719,6;VOLUMETRIC
2441;21/08/2022;575,86;VOLUMETRIC
2531;21/08/2022;16,62;VOLUMETRIC
2556;21/08/2022;1134;VOLUMETRIC
2576;21/08/2022;737,7;VOLUMETRIC
2601;21/08/2022;1095;VOLUMETRIC
2623;21/08/2022;507,9;VOLUMETRIC
2627;21/08/2022;114,9;VOLUMETRIC
2677;21/08/2022;698;VOLUMETRIC
2756;21/08/2022;107,7;VOLUMETRIC
2790;21/08/2022;37,75;VOLUMETRIC
2802;21/08/2022;768,1;VOLUMETRIC
2837;21/08/2022;630,5;VOLUMETRIC
3037;21/08/2022;127,8;VOLUMETRIC
3073;21/08/2022;822,6;VOLUMETRIC
3453;21/08/2022;1371;VOLUMETRIC
3505;21/08/2022;191;VOLUMETRIC
4642;21/08/2022;782,1;VOLUMETRIC
4817;21/08/2022;962,5;VOLUMETRIC
716;21/08/2022;874;VOLUMETRIC
2403;20/08/2022;976,8;VOLUMETRIC
2433;20/08/2022;913,3;VOLUMETRIC
2499;20/08/2022;163,8;VOLUMETRIC
3209;20/08/2022;708,3;VOLUMETRIC
3219;20/08/2022;643,5;VOLUMETRIC
3651;20/08/2022;568,8;VOLUMETRIC
3671;20/08/2022;432,7;VOLUMETRIC
3677;20/08/2022;545,1;VOLUMETRIC
86;20/08/2022;296;VOLUMETRIC
1775;20/08/2022;398;VOLUMETRIC
2058;20/08/2022;1789;VOLUMETRIC
2100;20/08/2022;213,4;VOLUMETRIC
2101;20/08/2022;1311;VOLUMETRIC
2178;20/08/2022;1130;VOLUMETRIC
2360;20/08/2022;938,7;VOLUMETRIC
2541;20/08/2022;360,3;VOLUMETRIC
2576;20/08/2022;749;VOLUMETRIC
2583;20/08/2022;954;VOLUMETRIC
2626;20/08/2022;338;PROD_TEST
2670;20/08/2022;1034;VOLUMETRIC
2690;20/08/2022;260,7;VOLUMETRIC
2757;20/08/2022;71;VOLUMETRIC
2792;20/08/2022;848,6;VOLUMETRIC
2973;20/08/2022;758;PROD_TEST
3004;20/08/2022;366,4;VOLUMETRIC
3053;20/08/2022;510,6;VOLUMETRIC
3438;20/08/2022;1063;VOLUMETRIC
3452;20/08/2022;976;VOLUMETRIC
3472;20/08/2022;457,2;VOLUMETRIC
3904;20/08/2022;1038;VOLUMETRIC
838;20/08/2022;307;VOLUMETRIC
2496;19/08/2022;44,94;VOLUMETRIC
3209;19/08/2022;666,2;VOLUMETRIC
3210;19/08/2022;841,7;VOLUMETRIC
3218;19/08/2022;1229;VOLUMETRIC
3372;19/08/2022;881,5;VOLUMETRIC
3374;19/08/2022;797,6;VOLUMETRIC
3645;19/08/2022;1055;VOLUMETRIC
3792;19/08/2022;1006;VOLUMETRIC
391;19/08/2022;16,44;VOLUMETRIC
1214;19/08/2022;954,1;VOLUMETRIC
2544;19/08/2022;448,5;VOLUMETRIC
2574;19/08/2022;306;VOLUMETRIC
2605;19/08/2022;310,7;VOLUMETRIC
2659;19/08/2022;640,6;VOLUMETRIC
2797;19/08/2022;1005;VOLUMETRIC
2815;19/08/2022;188,4;VOLUMETRIC
2819;19/08/2022;251,8;VOLUMETRIC
2830;19/08/2022;769,9;VOLUMETRIC
2857;19/08/2022;246,7;VOLUMETRIC
2900;19/08/2022;162;VOLUMETRIC
2902;19/08/2022;528,9;VOLUMETRIC
2922;19/08/2022;1252;VOLUMETRIC
3043;19/08/2022;672,1;VOLUMETRIC
3081;19/08/2022;546,7;VOLUMETRIC
3432;19/08/2022;962,3;VOLUMETRIC
3474;19/08/2022;1224;VOLUMETRIC
3515;19/08/2022;412,5;VOLUMETRIC
3902;19/08/2022;1087;VOLUMETRIC
3906;19/08/2022;1100;VOLUMETRIC
5102;19/08/2022;38,49;VOLUMETRIC
926;19/08/2022;548,4;VOLUMETRIC
2476;18/08/2022;883;VOLUMETRIC
3227;18/08/2022;1456;VOLUMETRIC
3241;18/08/2022;478,1;VOLUMETRIC
3686;18/08/2022;2107;VOLUMETRIC
3691;18/08/2022;740,2;VOLUMETRIC
4510;18/08/2022;384,7;VOLUMETRIC
484;18/08/2022;399,3;VOLUMETRIC
1200;18/08/2022;32;VOLUMETRIC
1864;18/08/2022;2;VOLUMETRIC
2065;18/08/2022;491,8;VOLUMETRIC
2110;18/08/2022;838;VOLUMETRIC
2554;18/08/2022;181,1;VOLUMETRIC
2749;18/08/2022;797;VOLUMETRIC
2789;18/08/2022;349,2;VOLUMETRIC
2834;18/08/2022;195,7;VOLUMETRIC
2893;18/08/2022;1012;VOLUMETRIC
2912;18/08/2022;965,6;VOLUMETRIC
2930;18/08/2022;613,6;VOLUMETRIC
2938;18/08/2022;515;VOLUMETRIC
3035;18/08/2022;899,4;VOLUMETRIC
3038;18/08/2022;501,6;VOLUMETRIC
3039;18/08/2022;563,9;VOLUMETRIC
3464;18/08/2022;827;VOLUMETRIC
3470;18/08/2022;55,48;VOLUMETRIC
3493;18/08/2022;1421;VOLUMETRIC
3591;18/08/2022;568,9;VOLUMETRIC
3903;18/08/2022;622,9;VOLUMETRIC
3910;18/08/2022;295;VOLUMETRIC
3938;18/08/2022;95,84;VOLUMETRIC
3991;18/08/2022;449,3;VOLUMETRIC
4613;18/08/2022;0,1;PROD_TEST
511;18/08/2022;669,7;VOLUMETRIC
1487;17/08/2022;86,06;VOLUMETRIC
3212;17/08/2022;368,6;VOLUMETRIC
3353;17/08/2022;876,7;VOLUMETRIC
3785;17/08/2022;988;VOLUMETRIC
4514;17/08/2022;309,9;VOLUMETRIC
632;17/08/2022;261;VOLUMETRIC
659;17/08/2022;42,7;VOLUMETRIC
1203;17/08/2022;134,32;VOLUMETRIC
1727;17/08/2022;123,7;VOLUMETRIC
2132;17/08/2022;299,1;VOLUMETRIC
227;17/08/2022;896;VOLUMETRIC
2459;17/08/2022;670,98;VOLUMETRIC
2548;17/08/2022;234,9;VOLUMETRIC
2641;17/08/2022;406,5;VOLUMETRIC
2823;17/08/2022;1641;VOLUMETRIC
2833;17/08/2022;306,3;VOLUMETRIC
2972;17/08/2022;78,42;VOLUMETRIC
3055;17/08/2022;838,2;VOLUMETRIC
3065;17/08/2022;508,7;VOLUMETRIC
3092;17/08/2022;281,7;VOLUMETRIC
3458;17/08/2022;423;VOLUMETRIC
3469;17/08/2022;117,5;VOLUMETRIC
3597;17/08/2022;590,7;VOLUMETRIC
3904;17/08/2022;950,1;VOLUMETRIC
3941;17/08/2022;103,43;VOLUMETRIC
3986;17/08/2022;519,4;VOLUMETRIC
4620;17/08/2022;228,2;VOLUMETRIC
4635;17/08/2022;253;VOLUMETRIC
914;17/08/2022;189,8;VOLUMETRIC
926;17/08/2022;577,7;VOLUMETRIC
941;17/08/2022;866,9;VOLUMETRIC
195;16/08/2022;682,9;VOLUMETRIC
218;16/08/2022;397,4;VOLUMETRIC
2337;16/08/2022;436;VOLUMETRIC
2403;16/08/2022;1053;VOLUMETRIC
3201;16/08/2022;1094;VOLUMETRIC
3282;16/08/2022;996,7;VOLUMETRIC
3631;16/08/2022;282;VOLUMETRIC
3780;16/08/2022;1014;VOLUMETRIC
3869;16/08/2022;1633;VOLUMETRIC
4018;16/08/2022;1095;VOLUMETRIC
1114;16/08/2022;753;VOLUMETRIC
