Nombre;NAME;TOPX;TOPY;LEASE;CURRENTTYPE;STRUCTURE;MOP
832;CIRA0832;1030865.37;1264395.17;832;PROD_OIL;CIRA SOUTH;BEAM
833;CIRA0833;1032143.3;1266875.74;833;PROD_OIL;CIRA NORTH;BEAM
835;CIRA0835;1031705.73;1265780.98;835;PROD_OIL;CIRA NORTH;BEAM
836;CIRA0836;1031369.1;1265738.75;836;PROD_OIL;CIRA NORTH;BEAM
837;CIRA0837;1031304.56;1265349.55;837;PROD_OIL;CIRA NORTH;BEAM
838;CIRA0838;1030893.05;1265034.69;838;PROD_OIL;CIRA NORTH;BEAM
839;CIRA0839;1031359.96;1264899.89;839;PROD_OIL;CIRA SOUTH;BEAM
840;CIRA0840;1030988.6;1264756.64;840;PROD_OIL;CIRA SOUTH;BEAM
842;CIRA0842;1031582.21;1263957.65;842;PROD_OIL;CIRA SOUTH;BEAM
843;CIRA0843;1031139.27;1263883.33;843;PROD_OIL;CIRA SOUTH;BEAM
844;CIRA0844;1031350.49;1264234.15;844;PROD_OIL;CIRA SOUTH;BEAM
845;CIRA0845;1031970.09;1266316.34;845;PROD_OIL;A58 STAGE 1;BEAM
846;CIRA0846;1031783.6;1266116.43;846;PROD_OIL;CIRA NORTH;BEAM
847;CIRA0847;1031768.86;1266463.37;847;PROD_OIL;A58 STAGE 1;BEAM
848;CIRA0848;1031528.04;1266274.93;848;PROD_OIL;A58 STAGE 1;BEAM
849;CIRA0849;1031439.84;1265999.21;849;PROD_OIL;A58 STAGE 1;BEAM
850;CIRA0850;1032526.54;1267528.33;850;PROD_OIL;CIRA NORTH;BEAM
852;CIRA0852;1030613.49;1265521.42;852;PROD_OIL;CIRA NORTH;BEAM
853;CIRA0853;1032122.53;1265791.72;853;PROD_OIL;CIRA NORTH;BEAM
854;CIRA0854;1032920.36;1266560.64;854;PROD_OIL;CIRA NORTH;BEAM
855;CIRA0855;1032427.29;1266964.07;855;PROD_OIL;CIRA NORTH;BEAM
856;CIRA0856;1031770.71;1265492.14;856;PROD_OIL;CIRA NORTH;BEAM
857;CIRA0857;1030342.05;1261603.84;857;PROD_OIL;CIRA SOUTH;BEAM
859;CIRA0859;1031216.28;1262147.82;859;PROD_OIL;CIRA SOUTH;BEAM
860;CIRA0860;1031423.58;1261106.35;860;PROD_OIL;CIRA SOUTH;BEAM
861;CIRA0861;1031605.35;1261460.88;861;PROD_OIL;CIRA SOUTH;BEAM
862;CIRA0862;1031887.06;1261355.86;862;PROD_OIL;CIRA SOUTH;BEAM
863;CIRA0863;1031946.59;1261040.84;863;PROD_OIL;CIRA SOUTH;BEAM
864;CIRA0864;1030944;1262589.58;864;PROD_OIL;CIRA SOUTH;BEAM
865;CIRA0865;1034806.92;1267083.39;865;PROD_OIL;CIRA EAST;BEAM
866;CIRA0866;1034989.77;1266045.61;866;PROD_OIL;CIRA EAST;BEAM
868;CIRA0868;1034157.96;1265715.29;868;PROD_OIL;CIRA EAST;BEAM
869;CIRA0869;1033665.88;1264883.67;869;PROD_OIL;CIRA EAST;BEAM
870;CIRA0870;1033673.32;1264616.35;870;PROD_OIL;CIRA EAST;BEAM
871;CIRA0871;1033406.36;1260969.24;871;PROD_OIL;INFANTAS NORTH;BEAM
873;CIRA0873;1031871.97;1267805.12;873;PROD_OIL;CIRA NORTH;BEAM
874;CIRA0874;1032046.7;1267182.85;874;PROD_OIL;CIRA NORTH;BEAM
875;CIRA0875;1031931.83;1266979.8;875;PROD_OIL;CIRA NORTH;BEAM
876;CIRA0876;1031646.89;1266800.25;876;PROD_OIL;CIRA NORTH;BEAM
877;CIRA0877;1031494.91;1266578.33;877;PROD_OIL;CIRA NORTH;BEAM
878;CIRA0878;1031292.29;1266396.13;878;PROD_OIL;CIRA NORTH;BEAM
879;CIRA0879;1031200.35;1266123.51;879;PROD_OIL;CIRA NORTH;BEAM
880;CIRA0880;1031081.92;1265860.41;880;PROD_OIL;CIRA NORTH;BEAM
881;CIRA0881;1031092.81;1265580.39;881;PROD_OIL;CIRA NORTH;BEAM
882;CIRA0882;1033767.86;1261373.95;882;PROD_OIL;INFANTAS NORTH;BEAM
884;CIRA0884;1033068.27;1260651.33;884;PROD_OIL;INFANTAS NORTH;BEAM
885;CIRA0885;1033312.56;1260430.88;885;PROD_OIL;INFANTAS NORTH;BEAM
886;CIRA0886;1033541.9;1260466.04;886;PROD_OIL;INFANTAS NORTH;BEAM
887;CIRA0887;1032499.35;1267792.62;887;PROD_OIL;CIRA NORTH;BEAM
888;CIRA0888;1032752.76;1267724.76;888;PROD_OIL;CIRA NORTH;BEAM
890;CIRA0890;1033247.01;1267673.34;890;PROD_OIL;CIRA EAST;PROG_CAVITY
894;CIRA0894;1034413.48;1267268.52;894;PROD_OIL;CIRA EAST;BEAM
895;CIRA0895;1034553.58;1267034.02;895;PROD_OIL;CIRA EAST;BEAM
896;CIRA0896;1034524.23;1266739.52;896;PROD_OIL;CIRA EAST;BEAM
897;CIRA0897;1034830.86;1266805.14;897;PROD_OIL;CIRA EAST;BEAM
898;CIRA0898;1034714.9;1266558.25;898;PROD_OIL;CIRA EAST;BEAM
899;CIRA0899;1034413.68;1266409.28;899;PROD_OIL;CIRA EAST;BEAM
900;CIRA0900;1034472.57;1265889.37;900;PROD_OIL;CIRA EAST;BEAM
901;CIRA0901;1034440.19;1265632.7;901;PROD_OIL;CIRA EAST;BEAM
902;CIRA0902;1034276.74;1265423.28;902;PROD_OIL;CIRA EAST;BEAM
903;CIRA0903;1033243.66;1267934.71;903;PROD_OIL;CIRA EAST;BEAM
905;CIRA0905;1034924.97;1267321.32;905;PROD_OIL;CIRA EAST;BEAM
907;CIRA0907;1034119.13;1262184.98;907;PROD_OIL;INFANTAS NORTH;BEAM
908;CIRA0908;1033792.03;1260589.71;908;PROD_OIL;INFANTAS NORTH;BEAM
909;CIRA0909;1030619.93;1261075.38;909;PROD_OIL;CIRA SOUTH;BEAM
910;CIRA0910;1032340.88;1261780.69;910;PROD_OIL;CIRA SOUTH;BEAM
911;CIRA0911;1032178.68;1262056.65;911;PROD_OIL;CIRA SOUTH;BEAM
912;CIRA0912;1032197.64;1262254.39;912;PROD_OIL;CIRA SOUTH;BEAM
913;CIRA0913;1032177.48;1262648;913;PROD_OIL;CIRA SOUTH;BEAM
914;CIRA0914;1032330.82;1262558.04;914;PROD_OIL;CIRA SOUTH;BEAM
915;CIRA0915;1032515.94;1262635.57;915;PROD_OIL;CIRA SOUTH;BEAM
916;CIRA0916;1032740.29;1262602.05;916;PROD_OIL;CIRA SOUTH;BEAM
917;CIRA0917;1032901.29;1262496.1;917;PROD_OIL;CIRA SOUTH;BEAM
918;CIRA0918;1032849.43;1262677.03;918;PROD_OIL;CIRA SOUTH;BEAM
919;CIRA0919;1033050.57;1262572.83;919;PROD_OIL;CIRA SOUTH;BEAM
920;CIRA0920;1033213.45;1262483.64;920;PROD_OIL;CIRA SOUTH;BEAM
923;CIRA0923;1033012.28;1263015.41;923;PROD_OIL;CIRA SOUTH;BEAM
926;CIRA0926;1033220.96;1263859.52;926;PROD_OIL;CIRA SOUTH;BEAM
927;CIRA0927;1032529.12;1263727.18;927;PROD_OIL;CIRA SOUTH;BEAM
928;CIRA0928;1032353.17;1263402.51;928;PROD_OIL;CIRA SOUTH;BEAM
931;CIRA0931;1032893.91;1264507.73;931;PROD_OIL;CIRA SOUTH;BEAM
934;CIRA0934;1032730.17;1264919.08;934;PROD_OIL;CIRA SOUTH;BEAM
935;CIRA0935;1032661.17;1264781.2;935;PROD_OIL;CIRA SOUTH;BEAM
937;CIRA0937;1032327.79;1264003.46;937;PROD_OIL;CIRA SOUTH;ESP
938;CIRA0938;1032147.46;1263770.65;938;PROD_OIL;CIRA SOUTH;BEAM
940;CIRA0940;1032196.73;1263072.84;940;PROD_OIL;CIRA SOUTH;BEAM
941;CIRA0941;1032344.81;1262765.31;941;PROD_OIL;CIRA SOUTH;BEAM
942;CIRA0942;1033392.66;1263202.92;942;PROD_OIL;CIRA SOUTH;PROG_CAVITY
943;CIRA0943;1033470.15;1262364.8;943;PROD_OIL;INFANTAS NORTH;BEAM
944;CIRA0944;1033647.33;1262130.89;944;PROD_OIL;INFANTAS NORTH;BEAM
945;CIRA0945;1033607.86;1261770.65;945;PROD_OIL;INFANTAS NORTH;BEAM
949;CIRA0949;1032385.37;1261248.47;949;PROD_OIL;CIRA SOUTH;BEAM
951;CIRA0951;1034319.86;1259721.04;951;PROD_OIL;INFANTAS CENTRAL;BEAM
952;CIRA0952;1034882.6;1260177.22;952;PROD_OIL;INFANTAS NORTH;BEAM
954;CIRA0954;1034903.36;1261386.6;954;PROD_OIL;INFANTAS NORTH;BEAM
955;CIRA0955;1032314;1260420.35;955;PROD_OIL;CIRA SOUTH;BEAM
956;CIRA0956;1033784.49;1260888.67;956;PROD_OIL;INFANTAS NORTH;BEAM
957;CIRA0957;1035513.91;1263596.8;957;PROD_OIL;CIRA EAST;BEAM
960;CIRA0960;1032389.52;1266077.68;960;PROD_OIL;CIRA NORTH;BEAM
961;CIRA0961;1033699.25;1262310.28;961;PROD_OIL;INFANTAS NORTH;BEAM
963;CIRA0963;1034452.93;1265868.21;963;PROD_OIL;CIRA EAST;BEAM
964;CIRA0964;1033207.26;1262460.92;964;PROD_OIL;CIRA SOUTH;BEAM
967;CIRA0967;1032545.02;1262217.98;967;PROD_OIL;CIRA SOUTH;BEAM
968;CIRA0968;1032020.7;1262359.45;968;PROD_OIL;CIRA SOUTH;BEAM
972;CIRA0972;1032040.75;1263210.76;972;PROD_OIL;CIRA SOUTH;BEAM
976;CIRA0976;1032928.01;1262504.12;976;PROD_OIL;CIRA SOUTH;BEAM
981;CIRA0981;1033754.65;1262730.64;981;PROD_OIL;CIRA EAST;PROG_CAVITY
984;CIRA0984;1033485.3;1263524.06;984;PROD_OIL;CIRA SOUTH;BEAM
994;CIRA0994;1033369.05;1264977.27;994;PROD_OIL;CIRA SOUTH;BEAM
995;CIRA0995;1033655.99;1264624.13;995;PROD_OIL;CIRA EAST;BEAM
996;CIRA0996;1033018.32;1264396.34;996;PROD_OIL;CIRA SOUTH;BEAM
997;CIRA0997;1033906.68;1264101.67;997;PROD_OIL;CIRA EAST;BEAM
998;CIRA0998;1033353.69;1263992.8;998;PROD_OIL;CIRA SOUTH;BEAM
0DD8;CIRA0DD8;1032377.32;1261944.27;0DD8;PROD_OIL;CIRA SOUTH;BEAM
1000;CIRA1000;1034713.9;1265714.21;1000;PROD_OIL;CIRA EAST;BEAM
1001;CIRA1001;1034731.62;1265989.7;1001;PROD_OIL;CIRA EAST;BEAM
1002;CIRA1002;1034668.22;1267331.23;1002;PROD_OIL;CIRA EAST;BEAM
1003;CIRA1003;1034240.51;1267762.34;1003;PROD_OIL;CIRA EAST;BEAM
1004;CIRA1004;1033767.05;1267841.28;1004;PROD_OIL;CIRA EAST;BEAM
1006;CIRA1006;1033531.19;1260189.87;1006;PROD_OIL;INFANTAS NORTH;BEAM
1007;CIRA1007;1033971;1264660.44;1007;PROD_OIL;CIRA EAST;BEAM
1008;CIRA1008;1033961.22;1264948.88;1008;PROD_OIL;CIRA EAST;BEAM
1009;CIRA1009;1034104.44;1265207.54;1009;PROD_OIL;CIRA EAST;BEAM
1010;CIRA1010;1030859.6;1265722.98;1010;PROD_OIL;CIRA NORTH;BEAM
1011;CIRA1011;1030908.27;1266013.52;1011;PROD_OIL;CIRA NORTH;PROG_CAVITY
1013;CIRA1013;1031084.23;1266580.66;1013;PROD_OIL;CIRA NORTH;BEAM
1014;CIRA1014;1031265.17;1266776.75;1014;PROD_OIL;CIRA NORTH;BEAM
1019;CIRA1019;1032714.55;1267991.38;1019;PROD_OIL;CIRA NORTH;BEAM
1020;CIRA1020;1032959.05;1267943.43;1020;PROD_OIL;CIRA EAST;BEAM
1021;CIRA1021;1034726.74;1266285.3;1021;PROD_OIL;CIRA EAST;BEAM
1022;CIRA1022;1035716.19;1265303.23;1022;PROD_OIL;CIRA EAST;BEAM
1023;CIRA1023;1034970.14;1265799.05;1023;PROD_OIL;CIRA EAST;BEAM
1025;CIRA1025;1034920.16;1264176.12;1025;PROD_OIL;CIRA EAST;BEAM
1026;CIRA1026;1035274.84;1265892.63;1026;PROD_OIL;CIRA EAST;BEAM
1027;CIRA1027;1035069.94;1266306.18;1027;PROD_OIL;CIRA EAST;BEAM
1028;CIRA1028;1035026.85;1266642.76;1028;PROD_OIL;CIRA EAST;BEAM
1030;CIRA1030;1031391.49;1260572.75;1030;PROD_OIL;CIRA SOUTH;BEAM
1031;CIRA1031;1030745.6;1260609.77;1031;PROD_OIL;CIRA SOUTH;BEAM
1032;CIRA1032;1030577.95;1260837.75;1032;PROD_OIL;CIRA SOUTH;BEAM
1033;CIRA1033;1030310.38;1261005.13;1033;PROD_OIL;CIRA SOUTH;BEAM
1034;CIRA1034;1030180.95;1261217.75;1034;PROD_OIL;CIRA SOUTH;BEAM
1035;CIRA1035;1030467.52;1261358.96;1035;PROD_OIL;CIRA SOUTH;BEAM
1036;CIRA1036;1031872.66;1261827.61;1036;PROD_OIL;CIRA SOUTH;BEAM
1037;CIRA1037;1031980.9;1262933.04;1037;PROD_OIL;CIRA SOUTH;BEAM
1038;CIRA1038;1031959.71;1260448.91;1038;PROD_OIL;CIRA SOUTH;BEAM
1039;CIRA1039;1031343;1260299.49;1039;PROD_OIL;CIRA SOUTH;BEAM
1040;CIRA1040;1034018.06;1260828.4;1040;PROD_OIL;INFANTAS NORTH;BEAM
1041;CIRA1041;1033785.77;1260858.58;1041;PROD_OIL;INFANTAS NORTH;BEAM
1042;CIRA1042;1034192.83;1261078.61;1042;PROD_OIL;INFANTAS NORTH;BEAM
1045;CIRA1045;1033807.8;1261839.09;1045;PROD_OIL;INFANTAS NORTH;BEAM
1046;CIRA1046;1033863.23;1262064.67;1046;PROD_OIL;INFANTAS NORTH;BEAM
1047;CIRA1047;1034378.64;1262165.23;1047;PROD_OIL;INFANTAS NORTH;BEAM
1048;CIRA1048;1033703.68;1262326.48;1048;PROD_OIL;INFANTAS NORTH;BEAM
1049;CIRA1049;1033987.47;1262410.53;1049;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
1051;CIRA1051;1033680.34;1262996.52;1051;PROD_OIL;CIRA EAST;BEAM
1052;CIRA1052;1033795.06;1263547.12;1052;PROD_OIL;CIRA EAST;ESP
1053;CIRA1053;1033991.32;1263734.71;1053;PROD_OIL;CIRA EAST;PROG_CAVITY
1054;CIRA1054;1033656.73;1261566.61;1054;PROD_OIL;INFANTAS NORTH;BEAM
1056;CIRA1056;1034086.07;1261876.48;1056;PROD_OIL;INFANTAS NORTH;BEAM
1057;CIRA1057;1034048.16;1262701.79;1057;PROD_OIL;CIRA EAST;BEAM
1058;CIRA1058;1033992.73;1262983.51;1058;PROD_OIL;CIRA EAST;BEAM
1059;CIRA1059;1033437.44;1262731.62;1059;PROD_OIL;CIRA SOUTH;BEAM
1060;CIRA1060;1033143.87;1268206.49;1060;PROD_OIL;CIRA EAST;BEAM
1061;CIRA1061;1033418.8;1268186.8;1061;PROD_OIL;CIRA EAST;BEAM
1063;CIRA1063;1034127.25;1263439.2;1063;PROD_OIL;CIRA EAST;BEAM
1064;CIRA1064;1033667.76;1263851.28;1064;PROD_OIL;CIRA EAST;BEAM
1065;CIRA1065;1034020.55;1263979.97;1065;PROD_OIL;CIRA EAST;BEAM
1066;CIRA1066;1033762.5;1264098.25;1066;PROD_OIL;CIRA EAST;ESP
1067;CIRA1067;1034088.95;1264241.86;1067;PROD_OIL;CIRA EAST;BEAM
1068;CIRA1068;1033836.76;1264376.49;1068;PROD_OIL;CIRA EAST;BEAM
1069;CIRA1069;1034150.51;1264493.15;1069;PROD_OIL;CIRA EAST;BEAM
1070;CIRA1070;1034194.83;1264785.25;1070;PROD_OIL;CIRA EAST;BEAM
1071;CIRA1071;1034306.7;1265053.73;1071;PROD_OIL;CIRA EAST;BEAM
1072;CIRA1072;1034478.36;1265244.86;1072;PROD_OIL;CIRA EAST;BEAM
1073;CIRA1073;1034731.78;1265452.31;1073;PROD_OIL;CIRA EAST;BEAM
1083;CIRA1083;1034940.84;1264898.19;1083;PROD_OIL;CIRA EAST;BEAM
1084;CIRA1084;1034754.1;1264664.86;1084;PROD_OIL;CIRA EAST;BEAM
1085;CIRA1085;1035438.23;1264871.49;1085;PROD_OIL;CIRA EAST;BEAM
1094;CIRA1094;1034515.41;1263852.99;1094;PROD_OIL;CIRA EAST;BEAM
1095;CIRA1095;1034612.68;1264142.01;1095;PROD_OIL;CIRA EAST;BEAM
1096;CIRA1096;1034765.94;1264358.06;1096;PROD_OIL;CIRA EAST;BEAM
1098;CIRA1098;1035271.38;1264400.17;1098;PROD_OIL;CIRA EAST;BEAM
1100;CIRA1100;1033106.1;1261727.43;1100;PROD_OIL;CIRA SOUTH;BEAM
1101;CIRA1101;1033300.74;1261800.78;1101;PROD_OIL;CIRA SOUTH;BEAM
1106;CIRA1106;1034687.11;1263602.05;1106;PROD_OIL;CIRA EAST;BEAM
1109;CIRA1109;1034425.9;1263184.3;1109;PROD_OIL;CIRA EAST;BEAM
1110;CIRA1110;1035210.77;1262668.27;1110;PROD_OIL;INFANTAS NORTH;BEAM
1112;CIRA1112;1034382.01;1262707.94;1112;PROD_OIL;INFANTAS NORTH;ESP
1114;CIRA1114;1034909.07;1262995.39;1114;PROD_OIL;CIRA EAST;BEAM
1116;CIRA1116;1034633.88;1262767.55;1116;PROD_OIL;INFANTAS NORTH;BEAM
1118;CIRA1118;1034814.7;1262445.33;1118;PROD_OIL;INFANTAS NORTH;BEAM
1119;CIRA1119;1034538.39;1262446.1;1119;PROD_OIL;INFANTAS NORTH;BEAM
1120;CIRA1120;1033548.16;1262539.89;1120;PROD_OIL;CIRA EAST;BEAM
1124;CIRA1124;1034680.27;1261941.9;1124;PROD_OIL;INFANTAS NORTH;BEAM
1127;CIRA1127;1034583.59;1261115.52;1127;PROD_OIL;INFANTAS NORTH;BEAM
1128;CIRA1128;1034065.06;1260497.99;1128;PROD_OIL;INFANTAS NORTH;BEAM
1129;CIRA1129;1034274.98;1260648.3;1129;PROD_OIL;INFANTAS NORTH;BEAM
1133;CIRA1133;1034275.31;1261557.93;1133;PROD_OIL;INFANTAS NORTH;BEAM
1135;CIRA1135;1034895.26;1261357.47;1135;PROD_OIL;INFANTAS NORTH;BEAM
1136;CIRA1136;1034850.11;1261619.75;1136;PROD_OIL;INFANTAS NORTH;BEAM
1139;CIRA1139;1035235.81;1262099.94;1139;PROD_OIL;INFANTAS NORTH;BEAM
1140;CIRA1140;1034984.64;1262212.19;1140;PROD_OIL;INFANTAS NORTH;BEAM
1142;CIRA1142;1035298.95;1266467.16;1142;PROD_OIL;CIRA EAST;BEAM
1143;CIRA1143;1035286.58;1266171.25;1143;PROD_OIL;CIRA EAST;BEAM
1144;CIRA1144;1035478.71;1265734.96;1144;PROD_OIL;CIRA EAST;BEAM
1149;CIRA1149;1032118.65;1261557.21;1149;PROD_OIL;CIRA SOUTH;BEAM
1150;CIRA1150;1032417.72;1261232.58;1150;PROD_OIL;CIRA SOUTH;BEAM
1151;CIRA1151;1031914.28;1260744.98;1151;PROD_OIL;CIRA SOUTH;BEAM
1152;CIRA1152;1031698.99;1260599.83;1152;PROD_OIL;CIRA SOUTH;BEAM
1153;CIRA1153;1032470.23;1260617.75;1153;PROD_OIL;CIRA SOUTH;BEAM
1154;CIRA1154;1032175.31;1260617.44;1154;PROD_OIL;CIRA SOUTH;BEAM
1155;CIRA1155;1032309.51;1260388.38;1155;PROD_OIL;CIRA SOUTH;BEAM
1156;CIRA1156;1032136.49;1260157.98;1156;PROD_OIL;CIRA SOUTH;BEAM
1157;CIRA1157;1031661.73;1260337.75;1157;PROD_OIL;CIRA SOUTH;BEAM
1158;CIRA1158;1031056.86;1260172.5;1158;PROD_OIL;CIRA SOUTH;BEAM
1159;CIRA1159;1031063.66;1260433.36;1159;PROD_OIL;CIRA SOUTH;BEAM
1160;CIRA1160;1030812.5;1260309.14;1160;PROD_OIL;CIRA SOUTH;BEAM
1162;CIRA1162;1030189.05;1260729.48;1162;PROD_OIL;CIRA SOUTH;BEAM
1163;CIRA1163;1030554.21;1260320.32;1163;PROD_OIL;CIRA SOUTH;BEAM
1166;CIRA1166;1031867.89;1260157.12;1166;PROD_OIL;CIRA SOUTH;BEAM
1168;CIRA1168;1030525.64;1260040.61;1168;PROD_OIL;CIRA SOUTH;BEAM
1169;CIRA1169;1030839.72;1260020.15;1169;PROD_OIL;CIRA SOUTH;BEAM
1170;CIRA1170;1031060.95;1259840.37;1170;PROD_OIL;CIRA SOUTH;BEAM
1172;CIRA1172;1031596.56;1260030.73;1172;PROD_OIL;CIRA SOUTH;BEAM
1173;CIRA1173;1032363.52;1259944.65;1173;PROD_OIL;CIRA SOUTH;BEAM
1174;CIRA1174;1030668.59;1259769.26;1174;PROD_OIL;CIRA SOUTH;BEAM
1176;CIRA1176;1031526.1;1259735.81;1176;PROD_OIL;CIRA SOUTH;BEAM
1177;CIRA1177;1032747.11;1261265.38;1177;PROD_OIL;CIRA SOUTH;BEAM
1178;CIRA1178;1032913.47;1261035.23;1178;PROD_OIL;CIRA SOUTH;BEAM
1180;CIRA1180;1035650.55;1264409.23;1180;PROD_OIL;CIRA EAST;BEAM
1183;CIRA1183;1035406.95;1262482.64;1183;PROD_OIL;INFANTAS NORTH;BEAM
1185;CIRA1185;1034856.07;1263882.32;1185;PROD_OIL;CIRA EAST;BEAM
1188;CIRA1188;1035449.72;1263066.62;1188;PROD_OIL;CIRA EAST;BEAM
1189;CIRA1189;1035225;1263247.36;1189;PROD_OIL;CIRA EAST;BEAM
1191;CIRA1191;1035256.85;1263541.44;1191;PROD_OIL;CIRA EAST;BEAM
1193;CIRA1193;1035493.58;1263904.65;1193;PROD_OIL;CIRA EAST;BEAM
1194;CIRA1194;1035760.86;1263803.67;1194;PROD_OIL;CIRA EAST;BEAM
1198;CIRA1198;1035960.52;1264345.46;1198;PROD_OIL;CIRA EAST;BEAM
1199;CIRA1199;1035991.67;1264859.5;1199;PROD_OIL;CIRA EAST;BEAM
1200;CIRA1200;1036058.49;1264072.22;1200;PROD_OIL;CIRA EAST;BEAM
1202;CIRA1202;1036255.8;1264476.09;1202;PROD_OIL;CIRA EAST;BEAM
1203;CIRA1203;1035745.17;1263510.7;1203;PROD_OIL;CIRA EAST;BEAM
1204;CIRA1204;1036013.14;1263393.46;1204;PROD_OIL;CIRA EAST;BEAM
1206;CIRA1206;1035732.59;1262883.95;1206;PROD_OIL;INFANTAS NORTH;BEAM
1207;CIRA1207;1035746.1;1262618.29;1207;PROD_OIL;INFANTAS NORTH;BEAM
1210;CIRA1210;1035710.42;1262055.52;1210;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
1213;CIRA1213;1035449.31;1261629.83;1213;PROD_OIL;INFANTAS NORTH;BEAM
1214;CIRA1214;1035395.18;1261328.95;1214;PROD_OIL;INFANTAS NORTH;BEAM
1215;CIRA1215;1035798.33;1261211.37;1215;PROD_OIL;INFANTAS NORTH;BEAM
1216;CIRA1216;1035143.9;1261157.04;1216;PROD_OIL;INFANTAS NORTH;BEAM
1218;CIRA1218;1034546.26;1260593.41;1218;PROD_OIL;INFANTAS NORTH;BEAM
1226;CIRA1226;1036125.71;1263101.36;1226;PROD_OIL;INFANTAS NORTH;BEAM
1227;CIRA1227;1036225.93;1262782.65;1227;PROD_OIL;INFANTAS NORTH;BEAM
1230;CIRA1230;1035932.67;1261484.54;1230;PROD_OIL;INFANTAS NORTH;BEAM
1234;CIRA1234;1035507.19;1260812.64;1234;PROD_OIL;INFANTAS NORTH;BEAM
1239;CIRA1239;1036008.66;1265751.99;1239;PROD_OIL;CIRA EAST;BEAM
1242;CIRA1242;1036253.74;1265334.07;1242;PROD_OIL;CIRA EAST;BEAM
1244;CIRA1244;1034672.51;1260339.08;1244;PROD_OIL;INFANTAS NORTH;BEAM
1246;CIRA1246;1034987.51;1260823.36;1246;PROD_OIL;INFANTAS NORTH;BEAM
1252;CIRA1252;1036496.08;1264825.75;1252;PROD_OIL;CIRA EAST;BEAM
1254;CIRA1254;1036040.31;1262555.69;1254;PROD_OIL;INFANTAS NORTH;BEAM
1256;CIRA1256;1034307.37;1260229.55;1256;PROD_OIL;INFANTAS NORTH;BEAM
1258;CIRA1258;1035176.47;1259922.17;1258;PROD_OIL;INFANTAS NORTH;BEAM
1259;CIRA1259;1031875.63;1259797.6;1259;PROD_OIL;CIRA SOUTH;BEAM
1260;CIRA1260;1030943.93;1259471.76;1260;PROD_OIL;CIRA SOUTH;BEAM
1261;CIRA1261;1031111.23;1259342.12;1261;PROD_OIL;CIRA SOUTH;BEAM
1262;CIRA1262;1032142.44;1259749.12;1262;PROD_OIL;CIRA SOUTH;BEAM
1265;CIRA1265;1032533.99;1259718.93;1265;PROD_OIL;INFANTAS CENTRAL;BEAM
1266;CIRA1266;1031747.66;1259523.95;1266;PROD_OIL;CIRA SOUTH;BEAM
1267;CIRA1267;1034307.98;1259715.74;1267;PROD_OIL;INFANTAS CENTRAL;BEAM
1268;CIRA1268;1033185.54;1259103.63;1268;PROD_OIL;INFANTAS CENTRAL;BEAM
1283;CIRA1283;1033884.78;1264107.07;1283;PROD_OIL;CIRA EAST;BEAM
1284;CIRA1284;1034336.32;1264723.45;1284;PROD_OIL;CIRA EAST;BEAM
1285;CIRA1285;1031866.74;1263573.42;1285;PROD_OIL;CIRA SOUTH;BEAM
1286;CIRA1286;1032069.34;1261382.93;1286;PROD_OIL;CIRA SOUTH;BEAM
1290;CIRA1290;1034173.67;1264163.43;1290;PROD_OIL;CIRA EAST;BEAM
1291;CIRA1291;1031895.82;1264000.93;1291;PROD_OIL;CIRA SOUTH;BEAM
1292;CIRA1292;1034428.92;1259922.76;1292;PROD_OIL;INFANTAS NORTH;BEAM
1294;CIRA1294;1034704.47;1259956.21;1294;PROD_OIL;INFANTAS NORTH;BEAM
1295;CIRA1295;1035049.26;1259948.02;1295;PROD_OIL;INFANTAS NORTH;BEAM
1304;CIRA1304;1035273.47;1259956.17;1304;PROD_OIL;INFANTAS NORTH;BEAM
1305;CIRA1305;1035368.62;1260202.68;1305;PROD_OIL;INFANTAS NORTH;BEAM
1308;CIRA1308;1031507.83;1263170.59;1308;PROD_OIL;CIRA SOUTH;BEAM
1309;CIRA1309;1031744.95;1263016.72;1309;PROD_OIL;CIRA SOUTH;BEAM
1310;CIRA1310;1031706.52;1263357.73;1310;PROD_OIL;CIRA SOUTH;BEAM
1311;CIRA1311;1033900.92;1264361.55;1311;PROD_OIL;CIRA EAST;BEAM
1312;CIRA1312;1031543.23;1263509.09;1312;PROD_OIL;CIRA SOUTH;BEAM
1314;CIRA1314;1033808.32;1263961.41;1314;PROD_OIL;CIRA EAST;BEAM
1315;CIRA1315;1034048.67;1264674.88;1315;PROD_OIL;CIRA EAST;BEAM
1316;CIRA1316;1034411.28;1264178.73;1316;PROD_OIL;CIRA EAST;BEAM
1317;CIRA1317;1034393.05;1264435.13;1317;PROD_OIL;CIRA EAST;BEAM
1318;CIRA1318;1034627.84;1264527.92;1318;PROD_OIL;CIRA EAST;BEAM
1322;CIRA1322;1035128.29;1260188.61;1322;PROD_OIL;INFANTAS NORTH;BEAM
1323;CIRA1323;1034604.72;1264726.92;1323;PROD_OIL;CIRA EAST;BEAM
1324;CIRA1324;1034425.74;1260397.32;1324;PROD_OIL;INFANTAS NORTH;BEAM
1328;CIRA1328;1033428.62;1265708.52;1328;PROD_OIL;CIRA EAST;BEAM
1329;CIRA1329;1033157.83;1265370.87;1329;PROD_OIL;CIRA NORTH;BEAM
1332;CIRA1332;1032346.52;1265187.76;1332;PROD_OIL;CIRA NORTH;BEAM
