NamePozo;Latitud;Longitud;FechaMonitoreo;BWPD;BOPD;BFPD;BSW;PPMp;PPMm;25_45um;45_106um;106_212um;212_425um;mayor_425um;color_icono;Prefijo;icono 
CIRA3909;7026;-73.773;14/02/2020;571,34;43,67;615;92,90%;1081,81;1472,74;80,80%;0,00%;19,12%;0,24%;0,16%;red;fa;tower-observation
CIRA2655;7026;-73.773;12/08/2020;595;105;700;85,00%;351,43;354,74;23,36%;0,00%;65,13%;11,13%;0,37%;red;fa;tower-observation
CIRA2536;7026;-73.773;13/08/2020;930;70;1000;93,00%;2036;21,97;40,19%;0,00%;29,44%;12,62%;17,76%;red;fa;tower-observation
CIRA2536;7026;-73.773;21/08/2020;930;70;1000;93,00%;24,51;42,59;48,97%;0,00%;26,40%;13,41%;11,22%;yelow;fa;tower-observation
CIRA2655;7026;-73.773;21/08/2020;595;105;700;85,00%;1745,44;1802,19;36,96%;0,00%;58,50%;4,03%;0,51%;red;fa;tower-observation
CIRA2655;7026;-73.773;11/12/2020;595,35;104,65;700;85,05%;2169,79;3070,69;77,74%;0,00%;21,42%;0,73%;0,11%;red;fa;tower-observation
CIRA2536;7026;-73.773;26/01/2021;930,2;69,8;1000;93,02%;40,06;42,73;64,37%;0,00%;29,08%;3,31%;3,23%;yelow;fa;tower-observation
CIRA2536;7026;-73.773;26/03/2021;930,2;69,8;1000;93,02%;22,88;100,71;38,50%;0,00%;26,56%;21,93%;13,01%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;26/07/2021;270,96;9,04;280;96,77%;2953,33;6825,21;93,06%;0,00%;6,67%;0,25%;0,02%;red;fa;tower-observation
CIRA4022;7026;-73.773;26/07/2021;238,25;31,75;270;88,24%;367,13;1904,77;91,54%;0,00%;8,01%;0,42%;0,03%;red;fa;tower-observation
CIRA3923;7026;-73.773;26/07/2021;270,96;9,04;280;96,77%;33,15;308,58;65,94%;0,00%;22,46%;7,25%;4,35%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;26/07/2021;238,25;31,75;270;88,24%;23,62;53,08;85,16%;0,00%;8,29%;1,73%;4,82%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;27/07/2021;270,96;9,04;280;96,77%;273,53;690;99,14%;0,00%;0,40%;0,25%;0,21%;red;fa;tower-observation
CIRA4022;7026;-73.773;27/07/2021;238,25;31,75;270;88,24%;115,51;178,42;93,80%;0,00%;5,42%;0,30%;0,48%;red;fa;tower-observation
CIRA3923;7026;-73.773;27/07/2021;270,96;9,04;280;96,77%;441,4;1511,48;98,27%;0,00%;1,66%;0,07%;0,00%;red;fa;tower-observation
CIRA4022;7026;-73.773;27/07/2021;238,25;31,75;270;88,24%;42,45;494,34;87,63%;0,00%;12,07%;0,19%;0,10%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;28/07/2021;270,96;9,04;280;96,77%;134,77;217,01;94,17%;0,00%;5,45%;0,36%;0,02%;red;fa;tower-observation
CIRA4022;7026;-73.773;28/07/2021;238,25;31,75;270;88,24%;586,7;1415,56;94,50%;0,00%;4,95%;0,48%;0,07%;red;fa;tower-observation
CIRA3923;7026;-73.773;28/07/2021;270,96;9,04;280;96,77%;245,47;484,77;81,76%;0,00%;17,33%;0,46%;0,45%;red;fa;tower-observation
CIRA4022;7026;-73.773;28/07/2021;238,25;31,75;270;88,24%;145,43;785,47;72,45%;0,00%;25,64%;1,70%;0,21%;red;fa;tower-observation
CIRA3923;7026;-73.773;29/07/2021;270,96;9,04;280;96,77%;74,96;135,23;75,02%;0,00%;22,75%;1,55%;0,69%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;29/07/2021;238,25;31,75;270;88,24%;84,69;154,15;89,60%;0,00%;8,61%;1,13%;0,66%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;29/07/2021;270,96;9,04;280;96,77%;474,45;1930,32;83,63%;0,00%;16,09%;0,24%;0,05%;red;fa;tower-observation
CIRA4022;7026;-73.773;29/07/2021;238,25;31,75;270;88,24%;288,36;3008,69;82,76%;0,00%;15,63%;1,24%;0,37%;red;fa;tower-observation
CIRA3923;7026;-73.773;30/07/2021;270,96;9,04;280;96,77%;384,75;1115,36;98,76%;0,00%;0,97%;0,16%;0,11%;red;fa;tower-observation
CIRA4022;7026;-73.773;30/07/2021;238,25;31,75;270;88,24%;129,32;512,44;96,28%;0,00%;2,18%;0,58%;0,95%;red;fa;tower-observation
CIRA3923;7026;-73.773;30/07/2021;270,96;9,04;280;96,77%;307,51;1065,81;60,52%;0,00%;35,79%;3,48%;0,22%;red;fa;tower-observation
CIRA4022;7026;-73.773;30/07/2021;238,25;31,75;270;88,24%;180,34;1244,56;52,29%;0,00%;43,78%;3,69%;0,25%;red;fa;tower-observation
CIRA3923;7026;-73.773;31/07/2021;270,96;9,04;280;96,77%;1324,84;2518,87;94,23%;0,00%;5,51%;0,19%;0,07%;red;fa;tower-observation
CIRA4022;7026;-73.773;31/07/2021;238,25;31,75;270;88,24%;9,65;42,89;38,69%;0,00%;29,65%;18,59%;13,07%;green;fa;tower-observation
CIRA3923;7026;-73.773;2/08/2021;270,96;9,04;280;96,77%;584,07;912,74;79,97%;0,00%;19,43%;0,51%;0,09%;red;fa;tower-observation
CIRA4022;7026;-73.773;2/08/2021;238,25;31,75;270;88,24%;72,51;171,64;94,58%;0,00%;3,37%;1,77%;0,28%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;2/08/2021;270,96;9,04;280;96,77%;603,8;2037,35;91,96%;0,00%;7,67%;0,24%;0,13%;red;fa;tower-observation
CIRA4022;7026;-73.773;2/08/2021;238,25;31,75;270;88,24%;21,81;40,25;49,77%;0,00%;34,84%;11,76%;3,62%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;3/08/2021;270,96;9,04;280;96,77%;530,89;665,37;91,37%;0,00%;8,18%;0,35%;0,10%;red;fa;tower-observation
CIRA4022;7026;-73.773;3/08/2021;238,25;31,75;270;88,24%;7,53;46,46;25,59%;0,00%;55,92%;9,95%;8,53%;green;fa;tower-observation
CIRA3923;7026;-73.773;3/08/2021;270,96;9,04;280;96,77%;1755,46;6748,46;43,29%;0,00%;18,01%;10,57%;28,12%;red;fa;tower-observation
CIRA4022;7026;-73.773;3/08/2021;238,25;31,75;270;88,24%;3375,1;6055,86;70,83%;0,00%;28,71%;0,42%;0,04%;red;fa;tower-observation
CIRA3923;7026;-73.773;4/08/2021;270,96;9,04;280;96,77%;216,25;412,7;78,32%;0,00%;20,07%;1,15%;0,46%;red;fa;tower-observation
CIRA3923;7026;-73.773;4/08/2021;270,96;9,04;280;96,77%;167,46;396,06;72,40%;0,00%;25,23%;1,56%;0,80%;red;fa;tower-observation
CIRA3923;7026;-73.773;5/08/2021;270,96;9,04;280;96,77%;163,35;375,33;78,07%;0,00%;19,26%;0,70%;1,97%;red;fa;tower-observation
CIRA4022;7026;-73.773;5/08/2021;238,25;31,75;270;88,24%;251,54;427,53;69,88%;0,00%;27,08%;2,57%;0,47%;red;fa;tower-observation
CIRA3923;7026;-73.773;5/08/2021;270,96;9,04;280;96,77%;322,86;488,73;80,36%;0,00%;16,70%;1,82%;1,12%;red;fa;tower-observation
CIRA4022;7026;-73.773;5/08/2021;238,25;31,75;270;88,24%;158,22;200,71;88,56%;0,00%;9,77%;1,02%;0,65%;red;fa;tower-observation
CIRA3923;7026;-73.773;6/08/2021;270,96;9,04;280;96,77%;74,31;266,69;54,55%;0,00%;41,02%;3,12%;1,31%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;6/08/2021;238,25;31,75;270;88,24%;89,62;141,38;78,02%;0,00%;7,61%;2,90%;11,47%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;6/08/2021;270,96;9,04;280;96,77%;144,88;243,47;85,10%;0,00%;13,19%;1,12%;0,59%;red;fa;tower-observation
CIRA4022;7026;-73.773;6/08/2021;238,25;31,75;270;88,24%;39,09;52,24;75,89%;0,00%;10,38%;4,06%;9,67%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;7/08/2021;270,96;9,04;280;96,77%;106,02;310,45;81,26%;0,00%;16,27%;1,65%;0,83%;red;fa;tower-observation
CIRA4022;7026;-73.773;7/08/2021;238,25;31,75;270;88,24%;117,2;1304,58;58,18%;0,00%;23,79%;10,78%;7,25%;red;fa;tower-observation
CIRA3923;7026;-73.773;9/08/2021;270,96;9,04;280;96,77%;216,03;400,97;3,90%;0,00%;15,14%;33,02%;47,94%;red;fa;tower-observation
CIRA4022;7026;-73.773;9/08/2021;238,25;31,75;270;88,24%;454,52;1470,5;9,87%;0,00%;2,42%;4,34%;83,38%;red;fa;tower-observation
CIRA3923;7026;-73.773;9/08/2021;270,96;9,04;280;96,77%;58,41;102,46;33,50%;0,00%;55,40%;8,35%;2,75%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;9/08/2021;238,25;31,75;270;88,24%;18,16;31,21;47,57%;0,00%;30,54%;11,89%;10,00%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;9/08/2021;270,96;9,04;280;96,77%;26,03;147,77;30,88%;0,00%;58,42%;9,47%;1,23%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;10/08/2021;270,96;9,04;280;96,77%;817,96;3343,42;50,89%;0,00%;41,18%;6,91%;1,02%;red;fa;tower-observation
CIRA3923;7026;-73.773;11/08/2021;270,96;9,04;280;96,77%;130,02;222,59;31,82%;0,00%;55,54%;11,14%;1,50%;red;fa;tower-observation
CIRA4022;7026;-73.773;11/08/2021;238,25;31,75;270;88,24%;70,16;99,88;56,81%;0,00%;30,31%;9,69%;3,16%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;11/08/2021;270,96;9,04;280;96,77%;220,84;632,91;58,74%;0,00%;32,05%;6,94%;2,27%;red;fa;tower-observation
CIRA4022;7026;-73.773;11/08/2021;238,25;31,75;270;88,24%;32,82;87,59;81,80%;0,00%;8,69%;3,78%;5,73%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;12/08/2021;270,96;9,04;280;96,77%;600,69;789,87;91,11%;0,00%;8,44%;0,32%;0,13%;red;fa;tower-observation
CIRA4022;7026;-73.773;12/08/2021;238,25;31,75;270;88,24%;22,89;47,77;48,46%;0,00%;29,17%;10,70%;11,67%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;12/08/2021;270,96;9,04;280;96,77%;390,3;608,84;82,37%;0,00%;16,02%;1,03%;0,59%;red;fa;tower-observation
CIRA4022;7026;-73.773;12/08/2021;238,25;31,75;270;88,24%;21,98;46,27;35,13%;0,00%;44,48%;13,88%;6,52%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;13/08/2021;270,96;9,04;280;96,77%;34,17;64,36;68,50%;0,00%;29,13%;1,82%;0,55%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;13/08/2021;238,25;31,75;270;88,24%;46,79;239,31;82,02%;0,00%;5,57%;8,62%;3,79%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;13/08/2021;270,96;9,04;280;96,77%;872,87;3572,21;84,74%;0,00%;14,56%;0,52%;0,19%;red;fa;tower-observation
CIRA4022;7026;-73.773;13/08/2021;238,25;31,75;270;88,24%;30,82;260,94;70,24%;0,00%;16,45%;7,58%;5,73%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;14/08/2021;270,96;9,04;280;96,77%;152,9;485,72;11,42%;0,00%;60,67%;20,08%;7,83%;red;fa;tower-observation
CIRA4022;7026;-73.773;14/08/2021;238,25;31,75;270;88,24%;256,16;414,37;89,99%;0,00%;8,06%;1,23%;0,71%;red;fa;tower-observation
CIRA3923;7026;-73.773;17/08/2021;270,96;9,04;280;96,77%;38,84;70,44;61,45%;0,00%;29,30%;7,89%;1,36%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;17/08/2021;238,25;31,75;270;88,24%;295,86;601,58;89,57%;0,00%;8,51%;1,41%;0,51%;red;fa;tower-observation
CIRA3923;7026;-73.773;17/08/2021;270,96;9,04;280;96,77%;436,67;1254,14;5,06%;0,00%;13,84%;20,41%;60,69%;red;fa;tower-observation
CIRA3923;7026;-73.773;18/08/2021;270,96;9,04;280;96,77%;18,18;89,95;33,48%;0,00%;44,35%;19,96%;2,22%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;18/08/2021;270,96;9,04;280;96,77%;821,7;2168,03;34,43%;0,00%;33,58%;18,98%;13,02%;red;fa;tower-observation
CIRA3923;7026;-73.773;19/08/2021;270,96;9,04;280;96,77%;52,42;505,77;43,33%;0,00%;53,59%;1,60%;1,49%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;19/08/2021;270,96;9,04;280;96,77%;693,91;2825,02;3,64%;0,00%;2,73%;3,22%;90,41%;red;fa;tower-observation
CIRA3923;7026;-73.773;20/08/2021;270,96;9,04;280;96,77%;168,93;302,74;11,56%;0,00%;8,06%;18,52%;61,86%;red;fa;tower-observation
CIRA3923;7026;-73.773;20/08/2021;270,96;9,04;280;96,77%;174,36;397,73;30,34%;0,00%;36,22%;9,29%;24,15%;red;fa;tower-observation
CIRA3923;7026;-73.773;21/08/2021;270,96;9,04;280;96,77%;1926,37;6330,77;5,60%;0,00%;5,81%;3,94%;84,65%;red;fa;tower-observation
CIRA4022;7026;-73.773;23/08/2021;238,25;31,75;270;88,24%;31,62;49,55;58,11%;0,00%;27,99%;7,00%;6,90%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;23/08/2021;238,25;31,75;270;88,24%;42,61;71,32;39,71%;0,00%;17,80%;3,22%;5,24%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;24/08/2021;270,96;9,04;280;96,77%;155,41;302,37;28,32%;100,00%;19,85%;0,71%;0,40%;red;fa;tower-observation
CIRA3923;7026;-73.773;24/08/2021;270,96;9,04;280;96,77%;517,06;1016,02;26,75%;0,00%;24,00%;5,28%;5,20%;red;fa;tower-observation
CIRA3923;7026;-73.773;21/09/2021;270,96;9,04;280;96,77%;312,11;428,44;20,07%;0,00%;29,41%;4,33%;3,70%;red;fa;tower-observation
CIRA4022;7026;-73.773;23/09/2021;238,25;31,75;270;88,24%;19,72;83,74;53,93%;0,00%;10,39%;8,55%;6,70%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;28/09/2021;238,25;31,75;270;88,24%;62,34;85,36;18,72%;0,00%;25,96%;9,79%;9,36%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;29/09/2021;270,96;9,04;280;96,77%;155,54;354,53;32,34%;100,00%;16,29%;0,55%;0,05%;red;fa;tower-observation
CIRA4022;7026;-73.773;30/09/2021;238,25;31,75;270;88,24%;68,79;120,26;25,72%;0,00%;22,26%;2,60%;1,93%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;30/09/2021;270,96;9,04;280;96,77%;318,91;403,07;24,83%;100,00%;18,78%;1,27%;0,98%;red;fa;tower-observation
CIRA4022;7026;-73.773;1/10/2021;238,25;31,75;270;88,24%;57,33;76,99;55,48%;0,00%;14,38%;7,99%;7,88%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;2/10/2021;238,25;31,75;270;88,24%;23,94;108,56;48,59%;0,00%;13,86%;0,80%;1,00%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;5/10/2021;270,96;9,04;280;96,77%;56,46;213,22;15,02%;0,00%;24,57%;2,97%;9,50%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;5/10/2021;270,96;9,04;280;96,77%;524,01;911,62;24,08%;100,00%;17,88%;2,02%;3,02%;red;fa;tower-observation
CIRA4022;7026;-73.773;7/10/2021;238,25;31,75;270;88,24%;295,93;2356,55;21,22%;0,00%;34,93%;2,14%;0,71%;red;fa;tower-observation
CIRA4022;7026;-73.773;7/10/2021;238,25;31,75;270;88,24%;58,53;84,07;20,25%;0,00%;21,20%;12,03%;11,71%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;8/10/2021;270,96;9,04;280;96,77%;133,42;544,57;22,33%;0,00%;25,73%;2,17%;4,55%;red;fa;tower-observation
CIRA3923;7026;-73.773;8/10/2021;270,96;9,04;280;96,77%;1127,55;1782,4;25,50%;0,00%;22,96%;2,59%;3,24%;red;fa;tower-observation
CIRA4022;7026;-73.773;11/10/2021;238,25;31,75;270;88,24%;17,11;25,15;23,43%;0,00%;4,92%;26,18%;11,42%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;11/10/2021;238,25;31,75;270;88,24%;16,17;25,15;12,11%;0,00%;27,97%;13,88%;14,32%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;12/10/2021;270,96;9,04;280;96,77%;469,28;703,48;6,97%;0,00%;23,82%;36,90%;16,02%;red;fa;tower-observation
CIRA4022;7026;-73.773;14/10/2021;238,25;31,75;270;88,24%;22,39;38,66;15,17%;0,00%;14,44%;7,28%;14,08%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;15/10/2021;238,25;31,75;270;88,24%;21,47;62,14;13,50%;0,00%;28,62%;14,63%;4,34%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;15/10/2021;238,25;31,75;270;88,24%;21,47;62,14;13,50%;0,00%;28,62%;14,63%;4,34%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;15/10/2021;270,96;9,04;280;96,77%;494,43;1754,38;23,98%;0,00%;34,55%;0,80%;0,91%;red;fa;tower-observation
CIRA3923;7026;-73.773;16/10/2021;270,96;9,04;280;96,77%;2716,7;5418,51;0,12%;0,00%;20,50%;43,41%;34,27%;red;fa;tower-observation
CIRA4022;7026;-73.773;20/10/2021;238,25;31,75;270;88,24%;3602,59;5484,46;1,80%;0,00%;64,87%;17,42%;5,73%;red;fa;tower-observation
CIRA4022;7026;-73.773;20/10/2021;238,25;31,75;270;88,24%;2835,16;5008,07;16,58%;0,00%;14,99%;16,05%;25,33%;red;fa;tower-observation
CIRA4022;7026;-73.773;22/10/2021;238,25;31,75;270;88,24%;9,62;25,5;22,22%;0,00%;13,33%;13,02%;9,52%;green;fa;tower-observation
CIRA4022;7026;-73.773;22/10/2021;238,25;31,75;270;88,24%;49,64;96,68;9,66%;0,00%;23,32%;10,31%;35,18%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;25/10/2021;238,25;31,75;270;88,24%;32,16;77,98;26,85%;0,00%;25,00%;12,27%;5,79%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;25/10/2021;238,25;31,75;270;88,24%;22,41;40,92;13,49%;0,00%;14,79%;16,82%;40,11%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;27/10/2021;238,25;31,75;270;88,24%;1063,57;2784,44;0,72%;0,00%;25,93%;44,62%;22,93%;red;fa;tower-observation
CIRA4022;7026;-73.773;27/10/2021;238,25;31,75;270;88,24%;1025,19;2761,59;6,96%;0,00%;41,14%;13,29%;15,19%;red;fa;tower-observation
CIRA3923;7026;-73.773;19/11/2021;270,96;9,04;280;96,77%;68,82;89,61;51,55%;0,00%;9,09%;1,65%;0,72%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;20/11/2021;270,96;9,04;280;96,77%;35,89;98,39;39,45%;0,00%;14,52%;1,62%;1,02%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;29/11/2021;270,96;9,04;280;96,77%;23,58;39,01;24,44%;0,00%;18,51%;4,40%;13,29%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;29/11/2021;270,96;9,04;280;96,77%;27,96;41,29;5,28%;100,00%;16,89%;2,26%;14,33%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;1/12/2021;238,25;31,75;270;88,24%;297,41;536,74;11,66%;100,00%;14,86%;4,05%;5,58%;red;fa;tower-observation
CIRA3923;7026;-73.773;2/12/2021;270,96;9,04;280;96,77%;18,35;33,89;20,24%;0,00%;16,63%;9,96%;14,11%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;7/12/2021;238,25;31,75;270;88,24%;108,59;215,12;20,09%;0,00%;26,44%;6,87%;14,33%;red;fa;tower-observation
CIRA3923;7026;-73.773;9/12/2021;270,96;9,04;280;96,77%;93,8;223,23;17,99%;100,00%;20,95%;6,07%;4,00%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;11/12/2021;238,25;31,75;270;88,24%;817,72;1636,34;55,75%;0,00%;1,99%;0,48%;0,95%;red;fa;tower-observation
CIRA3923;7026;-73.773;13/12/2021;270,96;9,04;280;96,77%;8,11;27,15;14,24%;0,00%;33,23%;5,22%;9,34%;green;fa;tower-observation
CIRA3923;7026;-73.773;27/12/2021;270,96;9,04;280;96,77%;235,22;638,11;22,43%;100,00%;17,76%;1,54%;3,71%;red;fa;tower-observation
CIRA4022;7026;-73.773;5/01/2022;238,25;31,75;270;88,24%;44,73;150,14;24,80%;0,00%;23,48%;11,08%;10,69%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;13/01/2022;270,96;9,04;280;96,77%;25,72;73,56;14,47%;100,00%;28,05%;3,02%;2,26%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;8/02/2022;270,96;9,04;280;96,77%;111,72;2241,39;7,26%;0,00%;78,51%;0,40%;0,04%;red;fa;tower-observation
CIRA3923;7026;-73.773;11/02/2022;270,96;9,04;280;96,77%;118;356,61;26,02%;100,00%;7,52%;4,74%;4,14%;red;fa;tower-observation
CIRA4022;7026;-73.773;18/03/2022;238,25;31,75;270;88,24%;1094,28;10256,92;17,23%;100,00%;15,02%;8,72%;5,15%;red;fa;tower-observation
CIRA3923;7026;-73.773;22/03/2022;270,96;9,04;280;96,77%;49,97;174,85;51,43%;0,00%;5,98%;1,44%;0,57%;yelow;fa;tower-observation
CIRA2536;7026;-73.773;28/03/2022;930,2;69,8;1000;93,02%;11,08;27,78;36,72%;100,00%;4,43%;0,78%;1,82%;yelow;fa;tower-observation
CIRA2536;7026;-73.773;31/03/2022;930,2;69,8;1000;93,02%;36;36,33;17,42%;100,00%;12,51%;5,47%;8,53%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;16/05/2022;199,99;48,01;248;80,64%;25,99;238,39;14,71%;100,00%;1,53%;1,20%;22,11%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;16/05/2022;136,49;41,51;178;76,68%;129,34;243,71;6,71%;0,00%;50,29%;22,30%;2,29%;red;fa;tower-observation
CIRA3923;7026;-73.773;24/05/2022;136,49;41,51;178;76,68%;34,26;70,26;28,41%;0,00%;38,99%;9,69%;1,98%;yelow;fa;tower-observation
CIRA2536;7026;-73.773;26/05/2022;930,2;69,8;1000;93,02%;4,81;44,47;23,34%;100,00%;10,82%;6,45%;5,69%;green;fa;tower-observation
CIRA3923;7026;-73.773;1/06/2022;136,49;41,51;178;76,68%;39,33;62,95;6,64%;0,00%;54,83%;18,24%;1,69%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;8/06/2022;136,49;41,51;178;76,68%;128,13;177,39;4,10%;0,00%;46,53%;24,31%;3,65%;red;fa;tower-observation
CIRA3923;7026;-73.773;15/06/2022;136,49;41,51;178;76,68%;58,79;296,12;10,05%;0,00%;37,41%;11,08%;3,63%;yelow;fa;tower-observation
CIRA4022;7026;-73.773;21/06/2022;199,99;48,01;248;80,64%;49,87;129,92;16,98%;0,00%;9,07%;5,81%;55,70%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;12/07/2022;270,96;9,04;280;96,77%;133,69;3299,6;15,56%;0,00%;38,86%;3,39%;1,55%;red;fa;tower-observation
CIRA4022;7026;-73.773;28/07/2022;199,99;48,01;248;80,64%;28,15;40,58;6,95%;100,00%;14,91%;4,19%;1,02%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;5/08/2022;136,49;41,51;178;76,68%;40,54;65,22;11,53%;0,00%;34,96%;4,96%;2,82%;yelow;fa;tower-observation
CIRA2536;7026;-73.773;19/10/2022;192,78;21,22;214;90,09%;21,35;21,68;26,92%;100,00%;6,77%;7,85%;2,77%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;4/11/2022;136,49;41,51;178;76,68%;375,93;814,35;15,84%;100,00%;27,56%;0,47%;0,30%;red;fa;tower-observation
CIRA4022;7026;-73.773;16/11/2022;199,99;48,01;248;80,64%;723,84;1624,01;8,74%;100,00%;4,77%;0,63%;2,45%;red;fa;tower-observation
CIRA4022;7026;-73.773;22/11/2022;199,99;48,01;248;80,64%;1017,22;3388,74;20,56%;100,00%;3,55%;0,61%;1,68%;red;fa;tower-observation
CIRA4022;7026;-73.773;7/12/2022;199,99;48,01;248;80,64%;137,91;193,77;35,90%;100,00%;8,77%;1,39%;0,19%;red;fa;tower-observation
CIRA3923;7026;-73.773;13/12/2022;136,49;41,51;178;76,68%;168,63;394,57;31,73%;0,00%;11,68%;3,45%;3,79%;red;fa;tower-observation
CIRA4022;7026;-73.773;14/12/2022;199,99;48,01;248;80,64%;163,31;277,65;19,51%;100,00%;11,52%;0,92%;0,55%;red;fa;tower-observation
CIRA3923;7026;-73.773;26/12/2022;136,49;41,51;178;76,68%;8634,28;11411,6;8,40%;100,00%;40,23%;0,04%;0,06%;red;fa;tower-observation
CIRA4022;7026;-73.773;16/01/2023;199,99;48,01;248;80,64%;2026,99;3399,1;22,52%;100,00%;3,64%;0,59%;0,80%;red;fa;tower-observation
CIRA3923;7026;-73.773;6/02/2023;46,94;1,06;48;97,79%;18567,21;65286,22;9,60%;100,00%;39,39%;0,30%;0,28%;red;fa;tower-observation
CIRA3923;7026;-73.773;23/02/2023;46,94;1,06;48;97,79%;484,79;991,2;4,74%;0,00%;65,57%;11,91%;1,98%;red;fa;tower-observation
CIRA3923;7026;-73.773;18/03/2023;46,94;1,06;48;97,79%;313,26;822,99;11,91%;100,00%;17,05%;1,16%;0,60%;red;fa;tower-observation
CIRA3923;7026;-73.773;5/04/2023;46,94;1,06;48;97,79%;9002,5;117554,84;13,73%;100,00%;24,91%;0,99%;0,19%;red;fa;tower-observation
CIRA4022;7026;-73.773;14/04/2023;218,98;29,02;248;88,30%;22,11;33,77;22,05%;0,00%;15,45%;11,25%;7,61%;yelow;fa;tower-observation
CIRA3923;7026;-73.773;15/04/2023;46,94;1,06;48;97,79%;105,37;323,77;23,23%;0,00%;31,25%;2,93%;1,23%;red;fa;tower-observation
CIRA1827;7026;-73.773;10/03/2023;0,48;0,52;1;48,00%;3,9;4,13;30,53%;0,00%;24,43%;12,21%;25,19%;green;fa;tower-observation
CIRA1799;7025;-73.773;8/10/2019;5,62;25,85;31,47;17,87%;95,71;136,75;39,95%;0,00%;50,77%;7,23%;2,05%;yelow;fa;tower-observation
CIRA1799;7025;-73.773;16/10/2019;6;25,47;31,47;17,87%;5,65;20,84;69,28%;0,00%;19,28%;5,72%;5,72%;green;fa;tower-observation
CIRA1799;7025;-73.773;5/02/2020;5,63;25,84;31,47;17,90%;53,82;90,3;31,44%;0,00%;42,57%;22,18%;3,81%;yelow;fa;tower-observation
CIRA1799;7025;-73.773;17/12/2020;5,48;24,52;30;18,26%;11,79;13,81;51,31%;0,00%;23,03%;18,08%;7,58%;yelow;fa;tower-observation
CIRA1799;7025;-73.773;7/09/2022;7,6;12,4;20;38,00%;90,63;696,47;30,04%;0,00%;19,37%;11,46%;20,95%;yelow;fa;tower-observation
CIRA3945;7025;-73.773;29/05/2019;665;21,6;686,6;96,90%;10,31;35,65;79,69%;0,00%;6,18%;4,02%;10,12%;yelow;fa;tower-observation
CIRA3945;7025;-73.773;31/01/2020;260,49;18,71;279,2;93,30%;401,42;495,25;94,03%;0,00%;5,58%;0,24%;0,16%;red;fa;tower-observation
CIRA3553;7025;-73.773;30/05/2019;14;42,62;56,62;25,00%;29,64;72,31;79,00%;0,00%;18,65%;1,77%;0,58%;yelow;fa;tower-observation
CIRA3553;7025;-73.773;24/10/2019;0,34;42,22;42,56;0,80%;4,96;6,17;45,32%;0,00%;33,23%;17,82%;3,63%;green;fa;tower-observation
